ID,LAT,LONG,UTM10x_NAD83,UTM10y_NAD83,ELEV_M,CBA,ISO,OG,FTC,TTC,cba_resid_deg1,cba_resid_deg2,outlier_cba,outlier_iso,duplicate
19GY2227,38.82425683,-122.87846333,510456.539,4.297267763e6,279.9,-34.988,-9.958,979967.815,0.05,7.19,-0.5446160745506035,0.8240884288190315,false,false,false
19GY2228,38.827251,-122.77533033,519408.497,4.297616972e6,970.46,-41.639,-15.049,979827.823,0.04,5.73,-3.935293527902253,-2.2967956850200153,false,false,false
19GY2229,38.82878633,-122.74698633,521868.412,4.297793772e6,874.33,-42.282,-15.222,979846.514,0.04,5.35,-3.670678834081393,-2.5211954444058264,false,false,false
19GY2230,38.83323983,-122.74311167,522203.354,4.298288898e6,770.03,-43.13,-15.74,979868.061,0.03,3.76,-4.326874484020948,-3.1554584571287805,false,false,false
19GY2231,38.83022783,-122.77425717,519500.836,4.297947528e6,941.56,-42.579,-15.809,979833.424,0.02,5.11,-4.794310067270601,-3.0974820987745773,false,false,false
19GY2232,38.83123283,-122.76952733,519911.109,4.298060074e6,916.74,-42.524,-15.624,979838.997,0.05,4.54,-4.575905440018282,-2.9260459767070586,false,false,false
19GY2233,38.83554317,-122.76253267,520517.0,4.29853993e6,803.55,-42.728,-15.458,979862.977,0.03,2.89,-4.493163264316131,-2.8556237045088437,false,false,false
19GY2234,38.83177967,-122.76390917,520398.607,4.298122e6,881.78,-42.175,-15.155,979846.557,0.02,4.22,-4.0431430013737994,-2.4739751742597704,false,false,false
19GY2235,38.8338595,-122.7920715,517953.62,4.298346851e6,948.64,-42.815,-16.115,979831.653,0.02,5.58,-5.52723330117459,-3.5357693380388326,false,false,false
19GY2236,38.83774967,-122.78685833,518405.098,4.298779571e6,942.41,-41.07,-14.1,979835.392,0.06,5.15,-3.5576830770016556,-1.5235155433958312,false,false,false
19GY2237,38.84212983,-122.78288683,518748.636,4.299266432e6,861.02,-42.215,-14.915,979851.995,0.01,3.72,-4.508993647239379,-2.414874161287173,false,false,false
19GY2238,38.84091817,-122.77842717,519136.0,4.299132908e6,778.5,-42.718,-15.368,979868.274,0.02,2.98,-4.892441910745006,-2.880789406504995,false,false,false
19GY2239,38.8395465,-122.7851985,518548.689,4.298979296e6,888.04,-40.606,-13.486,979847.597,0.06,4.21,-3.0132716069311414,-0.9541671299570709,false,false,false
19GY2240,38.83687467,-122.79060167,518080.429,4.298681724e6,943.96,-42.104,-15.224,979834.087,0.04,5.04,-4.7222652999736425,-2.672455040910549,false,false,false
19GY2241,38.77799683,-122.814177,516047.541,4.292143886e6,806.45,-35.176,-11.696,979862.029,0.05,5.74,0.529949599663361,1.2111753059936632,false,false,false
19GY2242,38.77616333,-122.82146183,515415.147,4.291939171e6,822.86,-34.117,-10.887,979859.165,0.06,6.29,1.3325539357384386,1.9796001731846786,false,false,false
19GY2243,38.73132683,-122.82665667,514973.312,4.286963043e6,606.86,-22.058,-1.398,979910.603,0.04,5.21,12.512430292771455,11.833361960369643,false,false,false
19GY2244,38.74140183,-122.831483,514551.746,4.288080224e6,609.96,-23.225,-2.065,979910.179,0.04,4.75,11.356080373771931,10.989534485577252,false,false,false
19GY2247,38.76442783,-122.81540517,515943.895,4.290637987e6,571.31,-31.328,-8.528,979910.298,0.02,6.12,4.122684691197758,4.421677992241111,false,false,false
19GY2248,38.768043,-122.81120033,516308.386,4.291039889e6,726.35,-33.068,-10.068,979879.411,0.03,5.26,2.571582085876635,2.958143936276983,false,false,false
19GY2249,38.7873205,-122.82374517,515214.416,4.293176843e6,756.93,-36.735,-12.895,979871.343,0.02,5.38,-1.1781641126045344,-0.22429040987797322,false,false,false
19GY2250,38.79377417,-122.82658167,514966.7,4.293892505e6,725.06,-37.45,-13.28,979877.954,0.03,4.86,-1.8783325054116418,-0.7542506901492914,false,false,false
19GY2251,38.798761,-122.82111683,515440.212,4.294446784e6,623.86,-38.497,-13.887,979896.773,0.03,5.23,-2.6752763029440345,-1.420434706252614,false,false,false
19GY2252,38.76388333,-122.75253733,521406.06,4.290590461e6,875.35,-35.695,-12.065,979846.969,0.05,5.55,1.7072737000911928,1.151382457038288,false,false,false
19GY2253,38.76063317,-122.75362083,521312.895,4.290229554e6,939.65,-35.01,-11.6,979834.141,0.04,6.19,2.306598278675388,1.6747974388027558,false,false,false
19GY2254,38.76071983,-122.756669,521048.028,4.290238462e6,980.07,-35.028,-11.688,979824.637,0.03,7.77,2.194919747362569,1.634390947959524,false,false,false
19GY2255,38.76821183,-122.76066717,520698.472,4.291068894e6,867.84,-36.127,-12.367,979848.38,0.06,5.56,1.0908587499904456,0.8454284759905306,false,false,false
19GY2256,38.77100017,-122.76159383,520617.161,4.291378092e6,839.21,-36.307,-12.397,979854.589,0.07,5.02,0.92648626654141,0.784103215325942,false,false,false
19GY2257,38.76785833,-122.766397,520200.787,4.291028382e6,922.31,-35.703,-12.073,979836.88,0.05,6.79,1.3305451709737568,1.1869801151470796,false,false,false
19GY2258,38.76144883,-122.72380367,523903.297,4.29032746e6,931.04,-35.535,-11.685,979836.123,0.03,5.44,2.7245730206731267,1.2941444348086506,false,false,false
19GY2259,38.76581217,-122.7286385,523481.79,4.290810381e6,1012.13,-36.255,-12.275,979817.583,0.05,7.77,1.923383101893151,0.7837098534209019,false,false,false
19GY2260,38.77006567,-122.72629367,523684.095,4.291282977e6,1018.93,-34.888,-10.668,979816.443,0.07,9.32,3.431367073770872,2.352340529035807,false,false,false
